13 ,11 ,23 
9 ,11 ,12 
14 ,13 ,15 
17 ,12 ,14 
13 ,10 ,12 
0 ,1 ,1 
11 ,35 ,33 
49 ,90 ,85 
31 ,83 ,76 
51 ,53 ,54 
7 ,9 ,9 
0 ,4 ,0 
43 ,73 ,62 
35 ,84 ,70 
33 ,81 ,69 
42 ,74 ,69 
11 ,23 ,23 
10 ,0 ,4 
19 ,14 ,16 
8 ,19 ,16 
36 ,72 ,60 
37 ,89 ,72 
29 ,78 ,64 
50 ,78 ,72 
12 ,20 ,19 
6 ,16 ,10 
34 ,77 ,66 
35 ,85 ,73 
28 ,57 ,48 
37 ,68 ,59 
29 ,85 ,72 
40 ,93 ,80 
34 ,55 ,47 
12 ,6 ,7 
13 ,30 ,27 
38 ,76 ,70 
47 ,86 ,78 
27 ,50 ,45 
2 ,20 ,13 
43 ,77 ,67 
38 ,88 ,76 
18 ,52 ,42 
7 ,28 ,0 
34 ,25 ,166 
16 ,7 ,248 
61 ,101 ,154 
47 ,105 ,34 
6 ,26 ,21 
22 ,0 ,41 
0 ,12 ,0 
51 ,58 ,131 
47 ,23 ,237 
20 ,9 ,203 
28 ,11 ,209 
34 ,14 ,210 
29 ,10 ,209 
24 ,11 ,211 
34 ,0 ,222 
32 ,33 ,147 
38 ,88 ,56 
35 ,81 ,59 
20 ,56 ,62 
22 ,71 ,39 
37 ,77 ,65 
41 ,78 ,74 
39 ,72 ,65 
33 ,78 ,69 
34 ,86 ,76 
35 ,66 ,59 
12 ,13 ,11 
31 ,17 ,18 
9 ,7 ,6 
0 ,16 ,12 
36 ,69 ,65 
40 ,76 ,60 
46 ,84 ,62 
41 ,83 ,66 
36 ,83 ,67 
42 ,91 ,71 
44 ,86 ,69 
37 ,67 ,62 
34 ,39 ,30 
14 ,25 ,5 
10 ,28 ,5 
33 ,36 ,81 
49 ,26 ,188 
40 ,18 ,231 
22 ,18 ,221 
14 ,21 ,214 
23 ,13 ,197 
31 ,28 ,204 
26 ,22 ,205 
25 ,8 ,226 
48 ,11 ,255 
54 ,16 ,222 
31 ,21 ,98 
9 ,32 ,0 
0 ,7 ,14 
31 ,52 ,54 
47 ,84 ,82 
35 ,86 ,79 
26 ,82 ,71 
32 ,82 ,70 
44 ,84 ,72 
52 ,87 ,73 
55 ,67 ,47 
12 ,34 ,22 
12 ,21 ,35 
24 ,14 ,30 
20 ,39 ,0 
29 ,47 ,108 
38 ,10 ,253 
38 ,16 ,218 
12 ,16 ,195 
26 ,22 ,211 
34 ,23 ,217 
54 ,36 ,227 
55 ,37 ,190 
28 ,27 ,91 
22 ,35 ,27 
31 ,42 ,22 
45 ,35 ,35 
24 ,29 ,27 
37 ,65 ,59 
43 ,87 ,80 
32 ,79 ,71 
50 ,85 ,81 
59 ,75 ,74 
31 ,35 ,36 
32 ,30 ,36 
32 ,37 ,40 
16 ,33 ,29 
44 ,71 ,61 
53 ,89 ,75 
36 ,75 ,60 
47 ,87 ,75 
44 ,82 ,70 
34 ,38 ,39 
29 ,37 ,37 
26 ,34 ,34 
30 ,30 ,30 
35 ,27 ,28 
35 ,30 ,29 
15 ,24 ,21 
43 ,66 ,61 
46 ,94 ,76 
30 ,79 ,63 
51 ,94 ,81 
45 ,69 ,59 
27 ,28 ,24 
37 ,29 ,29 
32 ,34 ,34 
28 ,42 ,40 
34 ,38 ,39 
36 ,40 ,41 
38 ,42 ,43 
39 ,43 ,44 
38 ,42 ,43 
38 ,42 ,43 
39 ,43 ,44 
40 ,44 ,45 
58 ,47 ,63 
50 ,48 ,48 
43 ,52 ,32 
39 ,55 ,32 
39 ,52 ,54 
45 ,47 ,95 
58 ,48 ,148 
73 ,53 ,189 
38 ,23 ,255 
32 ,25 ,212 
34 ,43 ,147 
46 ,72 ,89 
50 ,89 ,51 
45 ,86 ,41 
42 ,77 ,63 
48 ,74 ,91 
39 ,75 ,69 
36 ,62 ,68 
30 ,47 ,56 
25 ,34 ,43 
24 ,28 ,39 
26 ,29 ,43 
26 ,36 ,36 
26 ,42 ,24 
33 ,32 ,42 
29 ,38 ,35 
28 ,38 ,38 
35 ,32 ,48 
36 ,29 ,36 
27 ,37 ,21 
38 ,62 ,60 
59 ,92 ,125 
46 ,29 ,234 
41 ,26 ,231 
40 ,29 ,229 
42 ,37 ,223 
43 ,44 ,212 
45 ,46 ,204 
46 ,41 ,202 
45 ,37 ,204 
43 ,33 ,209 
41 ,29 ,213 
39 ,23 ,218 
39 ,20 ,221 
41 ,21 ,218 
41 ,24 ,212 
42 ,25 ,206 
41 ,25 ,202 
38 ,26 ,206 
41 ,22 ,231 
41 ,22 ,239 
32 ,25 ,194 
15 ,28 ,106 
5 ,29 ,29 
14 ,32 ,3 
32 ,37 ,10 
28 ,29 ,43 
21 ,21 ,37 
19 ,23 ,24 
24 ,34 ,18 
28 ,33 ,24 
23 ,22 ,32 
20 ,19 ,23 
19 ,25 ,6 
17 ,21 ,22 
17 ,21 ,22 
17 ,21 ,22 
18 ,22 ,23 
18 ,22 ,23 
16 ,20 ,21 
12 ,16 ,17 
9 ,13 ,14 
25 ,48 ,56 
52 ,83 ,82 
34 ,99 ,13 
24 ,46 ,111 
27 ,12 ,204 
15 ,1 ,197 
17 ,3 ,198 
14 ,4 ,188 
28 ,0 ,205 
25 ,0 ,215 
18 ,20 ,145 
0 ,27 ,0 
14 ,0 ,24 
25 ,18 ,3 
5 ,16 ,13 
37 ,10 ,197 
6 ,0 ,231 
15 ,4 ,190 
19 ,0 ,203 
14 ,8 ,215 
14 ,0 ,188 
12 ,9 ,54 
10 ,5 ,2 
9 ,12 ,16 
0 ,0 ,4 
9 ,29 ,30 
38 ,80 ,73 
19 ,73 ,60 
27 ,75 ,63 
37 ,66 ,57 
2 ,7 ,6 
23 ,12 ,15 
13 ,15 ,16 
10 ,12 ,13 
8 ,10 ,10 
9 ,11 ,11 
11 ,14 ,12 
12 ,15 ,13 
11 ,14 ,12 
8 ,12 ,7 
31 ,0 ,161 
31 ,0 ,233 
17 ,10 ,197 
25 ,6 ,205 
36 ,7 ,216 
29 ,14 ,176 
3 ,24 ,26 
13 ,16 ,0 
12 ,14 ,22 
11 ,13 ,21 
10 ,13 ,18 
9 ,12 ,16 
9 ,12 ,16 
8 ,12 ,13 
8 ,12 ,13 
8 ,13 ,12 
15 ,12 ,7 
14 ,16 ,10 
0 ,0 ,19 
12 ,18 ,47 
48 ,96 ,38 
36 ,77 ,72 
28 ,13 ,205 
20 ,1 ,224 
30 ,18 ,202 
24 ,7 ,212 
39 ,6 ,247 
32 ,13 ,164 
0 ,21 ,0 
11 ,8 ,10 
12 ,11 ,15 
7 ,13 ,12 
3 ,10 ,13 
5 ,12 ,15 
9 ,14 ,17 
12 ,9 ,11 
14 ,7 ,10 
13 ,18 ,17 
37 ,67 ,62 
30 ,81 ,73 
58 ,95 ,79 
15 ,45 ,32 
0 ,3 ,0 
36 ,45 ,42 
51 ,85 ,78 
21 ,82 ,68 
39 ,86 ,70 
23 ,40 ,27 
12 ,0 ,6 
18 ,13 ,15 
9 ,20 ,17 
38 ,74 ,62 
31 ,82 ,68 
45 ,91 ,79 
43 ,66 ,61 
13 ,15 ,15 
16 ,31 ,27 
39 ,76 ,66 
29 ,78 ,64 
21 ,64 ,49 
24 ,67 ,52 
36 ,84 ,72 
52 ,86 ,80 
36 ,48 ,50 
3 ,5 ,5 
24 ,30 ,29 
38 ,80 ,73 
41 ,91 ,81 
29 ,44 ,40 
3 ,21 ,14 
27 ,73 ,61 
46 ,92 ,80 
25 ,47 ,35 
11 ,5 ,28 
25 ,23 ,136 
25 ,11 ,255 
54 ,81 ,168 
43 ,101 ,42 
35 ,75 ,57 
0 ,8 ,0 
15 ,20 ,0 
69 ,61 ,162 
47 ,16 ,245 
33 ,4 ,213 
31 ,5 ,205 
20 ,13 ,200 
14 ,5 ,216 
20 ,11 ,205 
24 ,6 ,213 
22 ,21 ,167 
34 ,78 ,71 
39 ,89 ,55 
24 ,53 ,67 
28 ,68 ,50 
46 ,91 ,64 
32 ,70 ,72 
38 ,75 ,59 
34 ,86 ,69 
32 ,88 ,75 
17 ,55 ,49 
3 ,11 ,11 
29 ,18 ,21 
21 ,16 ,18 
3 ,14 ,12 
5 ,12 ,9 
31 ,47 ,40 
48 ,75 ,65 
41 ,82 ,67 
31 ,80 ,66 
26 ,79 ,66 
33 ,82 ,74 
40 ,87 ,84 
45 ,90 ,64 
40 ,82 ,57 
31 ,75 ,36 
12 ,58 ,6 
2 ,36 ,29 
22 ,32 ,119 
41 ,30 ,206 
37 ,17 ,236 
12 ,23 ,205 
30 ,24 ,213 
31 ,19 ,197 
24 ,15 ,196 
27 ,18 ,228 
32 ,23 ,233 
32 ,20 ,198 
37 ,14 ,172 
28 ,28 ,14 
17 ,11 ,34 
22 ,26 ,44 
40 ,69 ,54 
48 ,87 ,79 
39 ,79 ,84 
36 ,77 ,69 
44 ,88 ,57 
46 ,84 ,88 
38 ,72 ,55 
12 ,23 ,21 
21 ,11 ,34 
23 ,28 ,13 
16 ,40 ,5 
40 ,44 ,125 
49 ,9 ,255 
29 ,23 ,202 
33 ,20 ,202 
40 ,29 ,205 
31 ,34 ,196 
31 ,27 ,233 
33 ,29 ,195 
25 ,38 ,52 
37 ,37 ,1 
34 ,38 ,39 
26 ,23 ,38 
19 ,21 ,31 
50 ,76 ,70 
42 ,92 ,74 
27 ,84 ,63 
51 ,96 ,80 
23 ,53 ,48 
33 ,21 ,27 
42 ,35 ,42 
20 ,23 ,28 
35 ,50 ,52 
66 ,93 ,89 
47 ,87 ,75 
34 ,83 ,63 
43 ,95 ,71 
33 ,63 ,52 
18 ,32 ,26 
37 ,32 ,33 
38 ,28 ,34 
32 ,28 ,33 
27 ,32 ,35 
23 ,28 ,27 
53 ,51 ,50 
43 ,89 ,77 
39 ,85 ,72 
47 ,90 ,75 
41 ,67 ,54 
21 ,28 ,21 
40 ,36 ,35 
36 ,35 ,37 
30 ,39 ,43 
32 ,36 ,37 
34 ,38 ,39 
37 ,41 ,42 
39 ,43 ,44 
39 ,43 ,44 
39 ,43 ,44 
40 ,44 ,45 
41 ,45 ,46 
60 ,51 ,64 
54 ,48 ,59 
46 ,45 ,54 
38 ,42 ,47 
28 ,38 ,38 
23 ,37 ,35 
24 ,41 ,37 
27 ,47 ,42 
50 ,55 ,124 
51 ,43 ,168 
52 ,33 ,220 
52 ,33 ,236 
49 ,50 ,202 
47 ,73 ,139 
50 ,94 ,81 
53 ,107 ,48 
68 ,98 ,63 
65 ,90 ,86 
54 ,87 ,83 
39 ,83 ,54 
28 ,66 ,38 
31 ,44 ,46 
41 ,33 ,44 
46 ,36 ,26 
36 ,32 ,43 
32 ,37 ,40 
32 ,37 ,40 
37 ,33 ,45 
37 ,29 ,36 
27 ,31 ,20 
30 ,55 ,35 
47 ,90 ,69 
42 ,82 ,101 
46 ,64 ,157 
46 ,38 ,215 
39 ,25 ,233 
41 ,34 ,223 
48 ,44 ,209 
48 ,41 ,210 
49 ,32 ,220 
41 ,36 ,205 
41 ,34 ,209 
42 ,31 ,211 
41 ,31 ,208 
40 ,31 ,202 
39 ,30 ,201 
40 ,26 ,211 
42 ,22 ,219 
39 ,25 ,210 
35 ,25 ,201 
30 ,24 ,201 
36 ,22 ,218 
42 ,19 ,218 
39 ,20 ,167 
28 ,27 ,77 
18 ,36 ,7 
16 ,34 ,0 
27 ,32 ,17 
29 ,21 ,44 
21 ,9 ,45 
19 ,13 ,30 
21 ,27 ,22 
19 ,29 ,23 
12 ,21 ,25 
17 ,21 ,22 
17 ,21 ,22 
17 ,21 ,22 
18 ,22 ,23 
18 ,22 ,23 
16 ,20 ,21 
13 ,17 ,18 
10 ,14 ,15 
12 ,29 ,42 
44 ,80 ,58 
37 ,76 ,68 
29 ,80 ,53 
30 ,32 ,170 
19 ,0 ,214 
17 ,1 ,202 
17 ,6 ,192 
28 ,7 ,193 
25 ,0 ,226 
23 ,16 ,181 
4 ,18 ,54 
10 ,12 ,0 
22 ,11 ,13 
7 ,10 ,24 
15 ,13 ,102 
19 ,7 ,211 
24 ,5 ,216 
15 ,8 ,189 
13 ,3 ,209 
25 ,4 ,213 
21 ,9 ,109 
9 ,17 ,0 
13 ,12 ,8 
5 ,5 ,11 
8 ,23 ,25 
40 ,76 ,70 
34 ,84 ,72 
31 ,81 ,69 
39 ,73 ,63 
12 ,23 ,21 
11 ,6 ,8 
15 ,17 ,18 
12 ,14 ,15 
10 ,12 ,13 
10 ,12 ,12 
12 ,14 ,14 
12 ,15 ,13 
10 ,13 ,11 
8 ,11 ,9 
36 ,18 ,143 
35 ,2 ,230 
17 ,4 ,210 
22 ,0 ,208 
35 ,3 ,222 
34 ,8 ,208 
12 ,18 ,71 
12 ,10 ,9 
11 ,14 ,19 
11 ,14 ,19 
11 ,14 ,19 
10 ,13 ,17 
9 ,12 ,16 
9 ,13 ,14 
9 ,13 ,14 
10 ,14 ,15 
17 ,13 ,12 
13 ,14 ,12 
1 ,3 ,13 
6 ,14 ,37 
41 ,81 ,39 
38 ,81 ,66 
29 ,27 ,180 
25 ,5 ,224 
27 ,13 ,201 
24 ,7 ,212 
37 ,10 ,238 
37 ,14 ,183 
5 ,22 ,13 
10 ,12 ,6 
14 ,13 ,17 
8 ,13 ,14 
13 ,18 ,21 
6 ,13 ,16 
5 ,10 ,13 
11 ,8 ,10 
16 ,9 ,12 
10 ,15 ,14 
31 ,58 ,54 
37 ,84 ,76 
43 ,82 ,66 
35 ,68 ,54 
0 ,14 ,7 
18 ,27 ,24 
46 ,79 ,72 
24 ,80 ,67 
38 ,85 ,69 
21 ,39 ,26 
13 ,3 ,9 
11 ,6 ,8 
2 ,16 ,12 
40 ,76 ,64 
31 ,82 ,68 
35 ,81 ,69 
28 ,50 ,45 
5 ,7 ,7 
23 ,40 ,36 
43 ,83 ,72 
32 ,81 ,67 
25 ,68 ,53 
30 ,73 ,58 
40 ,86 ,74 
43 ,75 ,70 
20 ,29 ,32 
4 ,6 ,6 
22 ,28 ,27 
38 ,80 ,73 
42 ,92 ,82 
29 ,44 ,40 
4 ,22 ,15 
30 ,76 ,64 
45 ,91 ,79 
30 ,56 ,33 
2 ,0 ,12 
24 ,19 ,124 
40 ,22 ,255 
63 ,88 ,162 
38 ,97 ,29 
31 ,76 ,57 
14 ,37 ,39 
15 ,31 ,0 
58 ,60 ,155 
37 ,13 ,239 
32 ,9 ,215 
35 ,12 ,210 
24 ,19 ,202 
18 ,7 ,217 
19 ,8 ,200 
24 ,6 ,213 
22 ,19 ,172 
33 ,75 ,74 
37 ,87 ,53 
23 ,53 ,64 
27 ,67 ,49 
44 ,89 ,63 
30 ,68 ,68 
32 ,68 ,54 
29 ,80 ,66 
28 ,84 ,71 
21 ,59 ,53 
4 ,12 ,12 
21 ,10 ,13 
17 ,14 ,16 
7 ,19 ,19 
10 ,9 ,13 
2 ,10 ,10 
4 ,23 ,20 
25 ,58 ,51 
46 ,88 ,77 
39 ,85 ,72 
25 ,74 ,60 
28 ,77 ,63 
39 ,88 ,60 
42 ,83 ,76 
49 ,77 ,94 
54 ,81 ,91 
38 ,77 ,52 
5 ,43 ,21 
9 ,18 ,81 
48 ,27 ,184 
46 ,14 ,255 
23 ,18 ,193 
26 ,24 ,197 
32 ,20 ,224 
26 ,15 ,202 
30 ,20 ,197 
40 ,23 ,220 
32 ,18 ,214 
35 ,21 ,177 
22 ,29 ,54 
17 ,23 ,0 
23 ,22 ,31 
28 ,53 ,57 
33 ,82 ,68 
40 ,85 ,76 
41 ,77 ,65 
32 ,77 ,80 
45 ,85 ,67 
29 ,48 ,39 
18 ,17 ,33 
19 ,22 ,20 
0 ,19 ,0 
7 ,19 ,55 
51 ,38 ,170 
31 ,15 ,230 
36 ,24 ,214 
34 ,21 ,203 
30 ,12 ,213 
31 ,24 ,199 
42 ,27 ,209 
42 ,19 ,181 
22 ,41 ,48 
24 ,38 ,14 
27 ,25 ,37 
27 ,26 ,36 
31 ,51 ,38 
42 ,79 ,71 
46 ,92 ,86 
40 ,86 ,74 
34 ,70 ,64 
31 ,25 ,30 
33 ,29 ,34 
24 ,28 ,33 
21 ,34 ,36 
41 ,66 ,62 
52 ,88 ,76 
39 ,85 ,66 
41 ,93 ,69 
53 ,85 ,74 
29 ,43 ,37 
33 ,28 ,29 
37 ,27 ,33 
29 ,28 ,32 
19 ,24 ,27 
18 ,23 ,22 
43 ,41 ,40 
43 ,85 ,74 
42 ,88 ,75 
45 ,88 ,73 
44 ,72 ,59 
27 ,35 ,28 
36 ,32 ,31 
37 ,36 ,38 
31 ,37 ,42 
32 ,36 ,37 
34 ,38 ,39 
37 ,41 ,42 
38 ,42 ,43 
38 ,42 ,43 
38 ,42 ,43 
39 ,43 ,44 
40 ,44 ,45 
49 ,55 ,38 
51 ,54 ,45 
48 ,49 ,53 
44 ,43 ,53 
39 ,42 ,47 
37 ,45 ,34 
33 ,49 ,18 
30 ,51 ,6 
18 ,33 ,2 
30 ,52 ,28 
37 ,60 ,82 
39 ,43 ,162 
44 ,25 ,236 
48 ,28 ,255 
47 ,45 ,211 
40 ,60 ,155 
51 ,82 ,81 
48 ,84 ,84 
45 ,87 ,86 
49 ,94 ,85 
58 ,100 ,77 
63 ,88 ,62 
53 ,53 ,47 
38 ,19 ,38 
32 ,34 ,35 
30 ,33 ,37 
33 ,35 ,35 
39 ,38 ,34 
42 ,33 ,36 
31 ,22 ,35 
24 ,33 ,36 
34 ,61 ,45 
46 ,87 ,79 
43 ,89 ,77 
36 ,78 ,90 
38 ,63 ,135 
47 ,48 ,198 
48 ,29 ,232 
43 ,20 ,232 
46 ,25 ,224 
42 ,38 ,204 
40 ,36 ,202 
38 ,34 ,200 
38 ,32 ,205 
39 ,30 ,211 
39 ,28 ,214 
36 ,27 ,208 
34 ,27 ,202 
45 ,28 ,216 
38 ,26 ,206 
30 ,21 ,201 
27 ,14 ,214 
34 ,9 ,229 
43 ,13 ,220 
43 ,20 ,178 
40 ,25 ,140 
24 ,35 ,15 
23 ,26 ,17 
23 ,17 ,28 
28 ,15 ,41 
29 ,20 ,41 
21 ,24 ,32 
11 ,23 ,27 
3 ,19 ,31 
17 ,21 ,22 
17 ,21 ,22 
17 ,21 ,22 
18 ,22 ,23 
19 ,23 ,24 
18 ,22 ,23 
15 ,19 ,20 
12 ,16 ,17 
0 ,14 ,21 
37 ,66 ,51 
48 ,74 ,90 
32 ,87 ,40 
26 ,70 ,77 
25 ,5 ,212 
21 ,0 ,214 
20 ,6 ,194 
21 ,14 ,181 
20 ,0 ,228 
27 ,11 ,213 
19 ,8 ,130 
9 ,24 ,0 
19 ,8 ,16 
10 ,5 ,34 
0 ,20 ,2 
30 ,15 ,160 
31 ,3 ,233 
9 ,10 ,190 
10 ,0 ,199 
32 ,5 ,229 
25 ,7 ,174 
9 ,25 ,18 
15 ,12 ,0 
10 ,6 ,12 
3 ,10 ,13 
30 ,57 ,53 
39 ,85 ,73 
29 ,79 ,67 
34 ,76 ,65 
23 ,44 ,41 
0 ,5 ,6 
15 ,17 ,18 
13 ,15 ,16 
11 ,13 ,14 
12 ,14 ,14 
13 ,15 ,15 
13 ,16 ,14 
10 ,13 ,11 
7 ,10 ,8 
25 ,26 ,82 
31 ,7 ,203 
22 ,2 ,221 
22 ,3 ,202 
30 ,2 ,216 
37 ,2 ,236 
22 ,14 ,121 
12 ,13 ,17 
9 ,12 ,16 
10 ,13 ,17 
12 ,15 ,19 
11 ,14 ,18 
10 ,14 ,15 
9 ,13 ,14 
11 ,15 ,16 
12 ,16 ,17 
18 ,15 ,17 
12 ,11 ,15 
3 ,8 ,7 
1 ,8 ,23 
31 ,61 ,42 
42 ,89 ,57 
30 ,48 ,137 
28 ,11 ,222 
25 ,8 ,203 
23 ,10 ,210 
33 ,14 ,223 
42 ,14 ,211 
18 ,19 ,63 
8 ,15 ,0 
15 ,14 ,16 
10 ,13 ,17 
11 ,14 ,18 
4 ,11 ,14 
5 ,10 ,13 
14 ,13 ,15 
22 ,15 ,18 
8 ,10 ,10 
20 ,43 ,39 
42 ,84 ,77 
38 ,77 ,61 
56 ,92 ,78 
20 ,41 ,33 
12 ,21 ,18 
51 ,79 ,73 
30 ,83 ,70 
40 ,87 ,71 
26 ,49 ,35 
15 ,5 ,11 
7 ,4 ,6 
5 ,19 ,15 
42 ,78 ,66 
33 ,84 ,70 
36 ,79 ,68 
21 ,43 ,38 
1 ,1 ,1 
29 ,46 ,42 
47 ,87 ,76 
32 ,83 ,69 
30 ,73 ,58 
40 ,81 ,66 
45 ,88 ,77 
32 ,62 ,57 
4 ,11 ,14 
5 ,7 ,7 
20 ,26 ,25 
37 ,79 ,72 
44 ,94 ,84 
28 ,43 ,39 
5 ,23 ,16 
33 ,79 ,67 
45 ,91 ,79 
27 ,56 ,31 
2 ,0 ,0 
23 ,17 ,98 
48 ,25 ,247 
67 ,86 ,147 
41 ,97 ,26 
40 ,87 ,71 
39 ,71 ,77 
4 ,34 ,0 
35 ,49 ,138 
16 ,2 ,220 
24 ,9 ,207 
32 ,13 ,206 
25 ,18 ,199 
22 ,9 ,217 
26 ,12 ,200 
24 ,6 ,213 
22 ,16 ,177 
31 ,70 ,79 
36 ,85 ,53 
24 ,56 ,62 
28 ,68 ,50 
42 ,86 ,63 
28 ,67 ,65 
24 ,58 ,47 
29 ,78 ,64 
32 ,86 ,73 
36 ,73 ,65 
17 ,23 ,22 
13 ,5 ,6 
11 ,8 ,10 
2 ,14 ,16 
19 ,12 ,17 
8 ,6 ,12 
0 ,3 ,7 
11 ,31 ,32 
43 ,75 ,70 
52 ,89 ,79 
40 ,84 ,67 
39 ,84 ,65 
33 ,71 ,83 
31 ,77 ,65 
29 ,75 ,56 
45 ,82 ,78 
58 ,89 ,88 
31 ,59 ,46 
4 ,24 ,12 
8 ,19 ,23 
34 ,26 ,126 
46 ,17 ,226 
30 ,10 ,239 
19 ,17 ,191 
39 ,24 ,192 
42 ,19 ,205 
22 ,15 ,202 
16 ,22 ,219 
30 ,23 ,228 
40 ,26 ,191 
33 ,31 ,83 
12 ,20 ,0 
15 ,22 ,15 
49 ,69 ,70 
56 ,97 ,82 
30 ,77 ,69 
23 ,77 ,72 
41 ,90 ,70 
43 ,74 ,59 
22 ,32 ,39 
20 ,22 ,32 
18 ,27 ,17 
5 ,22 ,9 
18 ,33 ,36 
35 ,25 ,201 
40 ,26 ,222 
29 ,16 ,208 
33 ,13 ,216 
43 ,19 ,207 
45 ,23 ,205 
45 ,29 ,224 
22 ,35 ,175 
27 ,37 ,44 
22 ,32 ,15 
33 ,35 ,23 
21 ,23 ,31 
36 ,55 ,60 
56 ,92 ,86 
36 ,80 ,73 
39 ,86 ,78 
33 ,37 ,38 
21 ,24 ,28 
29 ,34 ,37 
12 ,21 ,24 
21 ,40 ,37 
56 ,87 ,78 
46 ,90 ,73 
38 ,90 ,67 
61 ,95 ,84 
31 ,49 ,42 
22 ,22 ,22 
36 ,29 ,34 
32 ,31 ,35 
18 ,23 ,26 
20 ,25 ,24 
36 ,34 ,33 
43 ,78 ,68 
49 ,92 ,79 
41 ,86 ,70 
48 ,81 ,67 
34 ,47 ,39 
27 ,28 ,26 
37 ,36 ,38 
31 ,35 ,40 
31 ,35 ,36 
33 ,37 ,38 
36 ,40 ,41 
37 ,41 ,42 
37 ,41 ,42 
38 ,42 ,43 
39 ,43 ,44 
40 ,44 ,45 
46 ,54 ,43 
49 ,55 ,44 
47 ,51 ,45 
44 ,45 ,41 
43 ,43 ,43 
47 ,43 ,49 
47 ,39 ,49 
42 ,34 ,45 
43 ,50 ,45 
33 ,46 ,22 
21 ,39 ,0 
25 ,41 ,17 
44 ,55 ,83 
62 ,62 ,170 
55 ,45 ,229 
37 ,21 ,252 
37 ,51 ,199 
41 ,46 ,201 
41 ,56 ,156 
44 ,83 ,75 
51 ,99 ,40 
62 ,93 ,66 
60 ,78 ,89 
54 ,71 ,84 
36 ,42 ,47 
29 ,27 ,49 
26 ,23 ,39 
37 ,38 ,28 
50 ,48 ,37 
42 ,32 ,48 
25 ,19 ,42 
20 ,26 ,33 
47 ,74 ,78 
52 ,91 ,69 
43 ,96 ,52 
38 ,92 ,57 
44 ,84 ,103 
50 ,62 ,164 
50 ,34 ,212 
52 ,20 ,245 
44 ,28 ,230 
39 ,30 ,211 
33 ,32 ,196 
34 ,30 ,203 
38 ,27 ,221 
38 ,25 ,225 
33 ,25 ,209 
25 ,28 ,187 
36 ,18 ,203 
39 ,22 ,217 
39 ,23 ,224 
30 ,19 ,211 
23 ,17 ,196 
29 ,16 ,202 
40 ,12 ,226 
47 ,5 ,246 
42 ,13 ,158 
25 ,25 ,65 
15 ,30 ,2 
23 ,26 ,17 
33 ,26 ,39 
27 ,29 ,29 
14 ,25 ,23 
7 ,11 ,39 
18 ,21 ,25 
17 ,20 ,24 
17 ,20 ,24 
18 ,21 ,25 
19 ,22 ,26 
18 ,21 ,25 
16 ,19 ,23 
14 ,17 ,21 
0 ,11 ,13 
31 ,49 ,48 
58 ,85 ,82 
38 ,78 ,66 
20 ,88 ,17 
27 ,43 ,140 
26 ,0 ,223 
18 ,2 ,197 
14 ,9 ,184 
12 ,0 ,212 
21 ,7 ,215 
28 ,7 ,183 
15 ,23 ,40 
13 ,14 ,5 
12 ,4 ,27 
0 ,23 ,0 
26 ,15 ,85 
26 ,0 ,214 
13 ,2 ,218 
11 ,0 ,190 
27 ,3 ,219 
25 ,6 ,209 
10 ,19 ,76 
14 ,12 ,0 
11 ,4 ,11 
1 ,2 ,6 
19 ,36 ,33 
38 ,75 ,65 
25 ,78 ,65 
29 ,79 ,67 
37 ,67 ,62 
8 ,22 ,21 
11 ,12 ,16 
11 ,12 ,16 
11 ,13 ,14 
12 ,14 ,15 
13 ,15 ,15 
13 ,15 ,15 
10 ,12 ,12 
8 ,11 ,9 
1 ,22 ,13 
22 ,10 ,162 
28 ,7 ,224 
25 ,11 ,196 
25 ,5 ,201 
32 ,0 ,238 
30 ,14 ,156 
12 ,21 ,18 
6 ,11 ,10 
9 ,13 ,14 
12 ,16 ,17 
12 ,16 ,17 
10 ,14 ,15 
9 ,13 ,14 
11 ,14 ,18 
13 ,16 ,20 
15 ,15 ,21 
8 ,7 ,17 
8 ,14 ,3 
0 ,6 ,13 
24 ,40 ,46 
47 ,94 ,48 
34 ,69 ,95 
31 ,17 ,212 
26 ,6 ,209 
26 ,14 ,210 
28 ,17 ,211 
45 ,13 ,232 
27 ,16 ,113 
4 ,17 ,0 
12 ,14 ,14 
11 ,13 ,21 
8 ,9 ,13 
8 ,13 ,16 
7 ,14 ,17 
12 ,14 ,15 
21 ,14 ,17 
6 ,6 ,6 
9 ,28 ,25 
43 ,79 ,73 
39 ,83 ,66 
53 ,94 ,79 
43 ,67 ,59 
16 ,27 ,24 
47 ,70 ,65 
34 ,82 ,70 
42 ,89 ,73 
35 ,61 ,47 
13 ,6 ,11 
10 ,9 ,11 
13 ,28 ,24 
43 ,79 ,67 
34 ,85 ,71 
46 ,89 ,78 
29 ,49 ,44 
5 ,3 ,3 
25 ,45 ,40 
46 ,86 ,75 
31 ,82 ,68 
33 ,76 ,61 
43 ,84 ,69 
46 ,88 ,77 
23 ,50 ,46 
1 ,4 ,8 
7 ,9 ,9 
18 ,24 ,23 
37 ,79 ,72 
45 ,95 ,85 
28 ,43 ,39 
7 ,25 ,18 
36 ,82 ,70 
44 ,90 ,78 
23 ,47 ,35 
11 ,11 ,0 
14 ,13 ,55 
39 ,16 ,208 
50 ,61 ,119 
24 ,70 ,17 
40 ,84 ,77 
36 ,77 ,72 
24 ,67 ,16 
43 ,67 ,149 
16 ,12 ,225 
25 ,16 ,210 
30 ,15 ,206 
22 ,16 ,195 
21 ,8 ,214 
